,LSF_ID,Province,District,number,Plot_area,Cropping_System,Crops_In_Plot,crop_name,crop area (m2),number trees, trees susceptible six months,Sowing date,harvesting data,seeds type,quantity seeds sown unity,quantity seeds sown,qualitiy of seeds purchased,Amount purchased,quanitiy improved seeds unity,quanitiy improved seeds ,quanitiy improved seeds purchased,improved seeds price,improved seeds origin,quanitiy harvested (kg),remaining harvested,total harvested,Production Status,Produce sold,farm gate price of crop,crop_group
236,51001.0,East,Rwamagana,1.0,30818.105,Mixed,3.0,Maize for fodder,9245.432,,,Between 16-30/09,Between 01-28/02,Traditional seeds,Kg,20.0,0.0,,,,,,,0.0,15960.0,15960.0,Insufficient rainfall,No,,Other crops
237,51001.0,East,Rwamagana,2.0,35391.01,Mixed,2.0,Bush bean,10617.304,,,Between 16-30/09,between 16- 31/01,Traditional seeds,Kg,70.0,0.0,,,,,,,1300.0,0.0,1300.0,Inadequate fertilizer,No,,Bush bean
238,51001.0,East,Rwamagana,2.0,35391.01,Mixed,2.0,Pea,3539.1016,,,Between 16-30/09,between 16- 31/01,Traditional seeds,Kg,20.0,0.0,,,,,,,80.0,0.0,80.0,Inadequate fertilizer,No,,Pea
239,51001.0,East,Rwamagana,4.0,57364.24,Pure,1.0,Napia grass for fodder,57364.24,,,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,20540.0,44460.0,65000.0,Insufficient rainfall,No,,Other crops
240,51001.0,East,Rwamagana,5.0,9079.381,Mixed,2.0,Dessert banana,453.96906,25.0,5.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,0.0,125.0,125.0,Insufficient rainfall,No,,Dessert banana
241,51001.0,East,Rwamagana,5.0,9079.381,Mixed,2.0,Maize for fodder,9079.381,,,Between 16-30/09,Between 01-28/02,Traditional seeds,Kg,13.0,0.0,,,,,,,0.0,9600.0,9600.0,Insufficient rainfall,No,,Other crops
242,51001.0,East,Rwamagana,9.0,53993.727,Pure,1.0,Napia grass for fodder,53993.727,,,Not applicable,After February,Traditional seeds,NA,,,0.0,,,,,,0.0,42120.0,42120.0,Insufficient rainfall,No,,Other crops
243,51001.0,East,Rwamagana,10.0,40539.98,Mixed,3.0,Maize,8107.996,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,30.0,0.0,,,,,,,500.0,0.0,500.0,Good harvest as it was expected,No,,Maize
244,51001.0,East,Rwamagana,10.0,40539.98,Mixed,3.0,Bush bean,32431.984,,,Between 16-30/09,between 16- 31/01,Traditional seeds,Kg,120.0,0.0,,,,,,,2500.0,0.0,2500.0,Good harvest as it was expected,No,,Bush bean
245,51001.0,East,Rwamagana,10.0,40539.98,Mixed,3.0,Cooking banana,20269.99,753.0,15.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,1200.0,600.0,1800.0,Diseases and pasts,No,,Cooking banana
246,51001.0,East,Rwamagana,11.0,4980.1978,Pure,1.0,Napia grass for fodder,4980.1978,,,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,6500.0,0.0,6500.0,Insufficient rainfall,No,,Other crops
247,51002.0,East,Rwamagana,1.0,42740.316,Pure,1.0,Napia grass for fodder,42740.316,,,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,0.0,67500.0,67500.0,Insufficient rainfall,No,,Other crops
248,51002.0,East,Rwamagana,2.0,13202.133,Mixed,2.0,Bush bean,1320.2134,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,20.0,0.0,,,,,,,250.0,0.0,250.0,Insufficient rainfall,No,,Bush bean
249,51002.0,East,Rwamagana,2.0,13202.133,Mixed,2.0,Lemon,2640.4268,98.0,0.0,Not applicable,between 16- 31/01,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,20.0,400.0,420.0,Insufficient rainfall,Yes,250.0,Fruits
250,51002.0,East,Rwamagana,5.0,10989.019,Mixed,2.0,Cooking banana,7692.313,488.0,18.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,292800.0,Recognized seed multipliers/NGO,3000.0,540.0,3540.0,Insufficient rainfall,Yes,150.0,Cooking banana
251,51002.0,East,Rwamagana,5.0,10989.019,Mixed,2.0,Dessert banana,3296.7056,201.0,9.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,120600.0,Recognized seed multipliers/NGO,6000.0,450.0,6450.0,Insufficient rainfall,Yes,150.0,Dessert banana
252,51002.0,East,Rwamagana,7.0,10730.867,Pure,1.0,Napia grass for fodder,10730.867,,,Not applicable,between 01-15/01,Traditional seeds,NA,,,0.0,,,,,,4500.0,0.0,4500.0,Insufficient rainfall,No,,Other crops
253,51002.0,East,Rwamagana,9.0,2732.7817,Mixed,2.0,Maize,136.63908,,,Before 01/09,Between 01-28/02,Traditional seeds,Kg,0.5,0.0,,,,,,,8.0,2.0,10.0,Insufficient rainfall,No,,Maize
254,51002.0,East,Rwamagana,9.0,2732.7817,Mixed,2.0,Bush bean,2596.1426,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,20.0,0.0,,,,,,,121.5,0.0,121.5,Insufficient rainfall,No,,Bush bean
255,51003.0,East,Rwamagana,2.0,8414.82,Mixed,2.0,Cooking banana,7573.3384,405.0,124.0,Not applicable,between 16- 31/12 ,Both(Trad and Improved,NA,,,0.0,NA,,,0.0,Recognized seed multipliers/NGO,3720.0,660.0,4380.0,Good harvest as it was expected,Yes,190.0,Cooking banana
256,51003.0,East,Rwamagana,2.0,8414.82,Mixed,2.0,Banana for beer,841.48206,47.0,27.0,Not applicable,between 16- 31/12 ,Both(Trad and Improved,NA,,,0.0,NA,,,0.0,Recognized seed multipliers/NGO,945.0,270.0,1215.0,Good harvest as it was expected,No,,Banana for beer
257,51003.0,East,Rwamagana,7.0,47137.758,Pure,1.0,Napia grass for fodder,47137.758,,,Before 01/09,between 16- 31/12 ,Traditional seeds,NA,,,0.0,,,,,,131026.0,26204.0,157230.0,Insufficient rainfall,No,,Other crops
258,51004.0,East,Rwamagana,1.0,19701.014,Pure,1.0,Bush bean,19701.014,1000.0,0.0,After 31/10,Between 01-28/02,Traditional seeds,Kg,90.0,90.0,7200.0,,,,,,869.0,0.0,869.0,Insufficient rainfall,Yes,530.0,Bush bean
259,51004.0,East,Rwamagana,2.0,14848.2,Pure,1.0,Maize,14848.2,,,Between 01-15/10,Between 01-28/02,Improved seeds,,,,,Kg,50.0,50.0,14750.0,Shops of improved seeds,2500.0,0.0,2500.0,Insufficient rainfall,No,,Maize
260,51004.0,East,Rwamagana,3.0,55376.73,Pure,1.0,Maize,55376.73,,,Between 01-15/10,Between 01-28/02,Improved seeds,,,,,Kg,200.0,200.0,59000.0,Shops of improved seeds,15000.0,0.0,15000.0,Insufficient rainfall,No,,Maize
261,51005.0,East,Rwamagana,1.0,1841.8423,Pure,1.0,Cooking banana,1733.4985,102.0,3.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,50000.0,,,,,,500.0,75.0,575.0,Insufficient rainfall,No,,Cooking banana
262,51005.0,East,Rwamagana,2.0,2555.5217,Pure,1.0,Mango,1022.2087,58.0,58.0,Not applicable,Before 01/12,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,580.0,0.0,580.0,Insufficient rainfall,Yes,350.0,Fruits
263,51005.0,East,Rwamagana,3.0,5092.4297,Mixed,2.0,Tomato,254.62148,,,After 31/10,Between 01-28/02,Improved seeds,,,,,g,10.0,10.0,5000.0,Shops of improved seeds,0.0,200.0,200.0,Insufficient rainfall,No,,vegetables
264,51005.0,East,Rwamagana,3.0,5092.4297,Mixed,2.0,Amaranth,1527.7289,,,After 31/10,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,0.0,50.0,50.0,Insufficient rainfall,No,,vegetables
265,51005.0,East,Rwamagana,5.0,25334.418,Mixed,3.0,Cooking banana,21534.254,871.0,24.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,5000.0,700.0,5700.0,Insufficient rainfall,No,,Cooking banana
266,51005.0,East,Rwamagana,5.0,25334.418,Mixed,3.0,Dessert banana,1266.721,55.0,4.0,Not applicable,Between 01-28/02,Improved seeds,,,,,NA,,,33000.0,Recognized seed multipliers/NGO,800.0,200.0,1000.0,Insufficient rainfall,No,,Dessert banana
267,51005.0,East,Rwamagana,5.0,25334.418,Mixed,3.0,Mango,1266.721,33.0,33.0,Not applicable,between 16- 31/01,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,330.0,0.0,330.0,Insufficient rainfall,Yes,350.0,Fruits
268,51005.0,East,Rwamagana,6.0,3782.3816,Pure,1.0,Napia grass for fodder,3782.3816,,0.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,0.0,900.0,900.0,Insufficient rainfall,No,,Other crops
269,51005.0,East,Rwamagana,8.0,5891.4507,Mixed,3.0,Maize,589.145,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,1.0,0.0,,,,,,,0.0,20.0,20.0,Insufficient rainfall,No,,Maize
270,51005.0,East,Rwamagana,8.0,5891.4507,Mixed,3.0,Bush bean,5007.733,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,50.0,0.0,,,,,,,1000.0,0.0,1000.0,Insufficient rainfall,No,,Bush bean
271,51005.0,East,Rwamagana,8.0,5891.4507,Mixed,3.0,Groundnut,294.5725,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,5.0,0.0,,,,,,,15.0,0.0,15.0,Insufficient rainfall,No,,Groundnut
272,51005.0,East,Rwamagana,9.0,2981.5322,Mixed,2.0,Irish potato,596.30646,,,Between 16-31/10,between 16- 31/01,Traditional seeds,Kg,400.0,0.0,,,,,,,2000.0,0.0,2000.0,Insufficient rainfall,No,,Irish potato
273,51005.0,East,Rwamagana,9.0,2981.5322,Mixed,2.0,Soybean ,2385.2258,,,Not applicable,Between 01-28/02,Traditional seeds,Kg,5.0,0.0,,,,,,,0.0,40.0,40.0,Insufficient rainfall,No,,Soybean 
274,51005.0,East,Rwamagana,10.0,1352.9701,Pure,1.0,Groundnut,1352.9701,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,10.0,0.0,,,,,,,30.0,0.0,30.0,Insufficient rainfall,No,,Groundnut
275,51005.0,East,Rwamagana,11.0,8231.192,Pure,1.0,Irish potato,8231.192,,,Between 16-31/10,between 16- 31/01,Traditional seeds,Kg,700.0,0.0,,,,,,,6000.0,0.0,6000.0,Insufficient rainfall,No,,Irish potato
276,51005.0,East,Rwamagana,13.0,3116.5454,Mixed,2.0,Napia grass for fodder,3116.5454,,,Between 16-31/10,Between 01-28/02,Traditional seeds,Kg,2.0,0.0,,,,,,,0.0,2105.0,2105.0,Insufficient rainfall,No,,Other crops
277,51005.0,East,Rwamagana,13.0,3116.5454,Mixed,2.0,Maize for fodder,1246.6182,,,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,0.0,300.0,300.0,Insufficient rainfall,No,,Other crops
278,51005.0,East,Rwamagana,14.0,12617.549,Mixed,2.0,Maize,11986.672,,,Between 16-31/10,between 16- 31/01,Both(Trad and Improved,Kg,13.0,0.0,0.0,Kg,2.0,2.0,860.0,Shops of improved seeds,2000.0,0.0,2000.0,Insufficient rainfall,No,,Maize
279,51005.0,East,Rwamagana,14.0,12617.549,Mixed,2.0,Soybean ,630.87744,,,Between 16-31/10,between 16- 31/01,Improved seeds,,,,,Kg,4.0,4.0,4000.0,Shops of improved seeds,100.0,0.0,100.0,Insufficient rainfall,No,,Soybean 
280,51005.0,East,Rwamagana,16.0,4765.5205,Pure,1.0,Irish potato,4765.5205,,,Between 16-31/10,between 16- 31/01,Traditional seeds,Kg,400.0,0.0,,,,,,,2000.0,0.0,2000.0,Insufficient rainfall,No,,Irish potato
281,51005.0,East,Rwamagana,17.0,4620.6216,Pure,1.0,Maize,4620.6216,,,Between 16-31/10,Between 01-28/02,Traditional seeds,NA,,,5.0,,,,,,0.0,700.0,700.0,Insufficient rainfall,No,,Maize
282,51005.0,East,Rwamagana,18.0,494.8282,Pure,1.0,Cooking banana,494.8282,0.0,0.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,3000.0,400.0,3400.0,Insufficient rainfall,No,,Cooking banana
283,51005.0,East,Rwamagana,20.0,1153.3976,Pure,1.0,Sweet potato,1153.3976,,,Not applicable,After February,Traditional seeds,NA,,,12000.0,,,,,,380.0,0.0,380.0,Insufficient rainfall,No,,Sweet potato
284,51005.0,East,Rwamagana,21.0,6202.049,Pure,1.0,Maize,6202.049,,,Between 16-31/10,Between 01-28/02,Traditional seeds,Kg,5.0,0.0,,,,,,,500.0,0.0,500.0,Insufficient rainfall,No,,Maize
285,51005.0,East,Rwamagana,22.0,1237.6887,Pure,1.0,Sweet pepper,1237.6887,,,Before 01/09,between 16- 31/01,Improved seeds,,,,,g,50.0,50.0,3500.0,Shops of improved seeds,600.0,0.0,600.0,Insufficient rainfall,No,,vegetables
286,51006.0,East,Rwamagana,2.0,26007.078,Pure,1.0,Napia grass for fodder,26007.078,,,Not applicable,between 16- 31/12 ,Traditional seeds,NA,,,0.0,,,,,,18000.0,0.0,18000.0,Insufficient rainfall,No,,Other crops
287,51006.0,East,Rwamagana,5.0,32478.8,Pure,1.0,Passion fruit ,32478.8,3000.0,500.0,Not applicable,between 16- 31/01,Traditional seeds,NA,,,0.0,,,,,,520.0,980.0,1500.0,Insufficient rainfall,Yes,600.0,Fruits
288,51006.0,East,Rwamagana,6.0,40668.723,Pure,1.0,Napia grass for fodder,40668.723,,,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,1920.0,0.0,1920.0,Insufficient rainfall,No,,Other crops
289,51006.0,East,Rwamagana,10.0,0.0,Mixed,3.0,Maize,0.0,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,7.0,0.0,,,,,,,400.0,0.0,400.0,Insufficient rainfall,No,,Maize
290,51006.0,East,Rwamagana,10.0,0.0,Mixed,3.0,Bush bean,0.0,,,Between 01-15/10,between 16- 31/01,Traditional seeds,Kg,100.0,0.0,,,,,,,1336.5,0.0,1336.5,Insufficient rainfall,Yes,600.0,Bush bean
291,51006.0,East,Rwamagana,10.0,0.0,Mixed,3.0,Cooking banana,0.0,274.0,40.0,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,560.0,240.0,800.0,Insufficient rainfall,Yes,150.0,Cooking banana
292,51007.0,East,Rwamagana,2.0,5133.8057,Pure,1.0,Bush bean,4620.4253,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,30.0,30.0,16650.0,,,,,,140.0,0.0,140.0,Insufficient rainfall,Yes,400.0,Bush bean
293,51007.0,East,Rwamagana,4.0,1968.666,Pure,1.0,Groundnut,1968.666,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,18.0,18.0,18000.0,,,,,,100.0,0.0,100.0,Diseases and pasts,No,,Groundnut
294,51007.0,East,Rwamagana,5.0,8845.827,Mixed,2.0,Maize,1326.8741,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,10.0,10.0,3000.0,,,,,,0.0,70.0,70.0,Insufficient rainfall,No,,Maize
295,51007.0,East,Rwamagana,5.0,8845.827,Mixed,2.0,Bush bean,7518.9536,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,80.0,80.0,40000.0,,,,,,250.0,0.0,250.0,Insufficient rainfall,No,,Bush bean
296,51007.0,East,Rwamagana,7.0,3827.6309,Mixed,2.0,Maize,1913.8154,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,1.0,0.0,,,,,,,0.0,10.0,10.0,Insufficient rainfall,No,,Maize
297,51007.0,East,Rwamagana,7.0,3827.6309,Mixed,2.0,Bush bean,1913.8154,,,Between 16-30/09,between 01-15/01,Traditional seeds,Kg,10.0,10.0,5000.0,,,,,,42.0,0.0,42.0,Insufficient rainfall,No,,Bush bean
298,51007.0,East,Rwamagana,9.0,31872.188,Pure,1.0,Napia grass for fodder,31872.188,,,Not applicable,between 01-15 /12,Traditional seeds,NA,,,100000.0,,,,,,20000.0,4000.0,24000.0,Insufficient rainfall,No,,Other crops
299,51007.0,East,Rwamagana,12.0,1743.8434,Mixed,2.0,Maize,523.153,,,Between 01-15/09,Between 01-28/02,Traditional seeds,Kg,1.0,0.0,,,,,,,0.0,7.0,7.0,Insufficient rainfall,No,,Maize
300,51007.0,East,Rwamagana,12.0,1743.8434,Mixed,2.0,Bush bean,1220.6904,,,Between 01-15/09,between 01-15/01,Traditional seeds,Kg,9.0,0.0,,,,,,,29.0,0.0,29.0,Insufficient rainfall,No,,Bush bean
301,51007.0,East,Rwamagana,14.0,40598.664,Pure,1.0,Napia grass for fodder,40598.664,,,Not applicable,Before 01/12,Traditional seeds,NA,,,130000.0,,,,,,30500.0,7960.0,38460.0,Insufficient rainfall,No,,Other crops
302,51007.0,East,Rwamagana,15.0,3085.4094,Pure,1.0,Cooking banana,3085.4094,109.0,16.0,Not applicable,between 01-15 /12,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,360.0,50.0,410.0,Insufficient rainfall,Yes,120.0,Cooking banana
303,51007.0,East,Rwamagana,16.0,1710.2059,Mixed,2.0,Maize,855.10297,,,Between 01-15/10,Between 01-28/02,Traditional seeds,Kg,1.0,0.0,,,,,,,0.0,4.0,4.0,Insufficient rainfall,No,,Maize
304,51007.0,East,Rwamagana,16.0,1710.2059,Mixed,2.0,Bush bean,855.10297,,,Between 01-15/10,between 01-15/01,Traditional seeds,Kg,10.0,0.0,,,,,,,23.0,0.0,23.0,Insufficient rainfall,No,,Bush bean
305,51007.0,East,Rwamagana,18.0,954.806,Pure,1.0,Napia grass for fodder,954.806,,,Not applicable,between 01-15 /12,Traditional seeds,NA,,,0.0,,,,,,150.0,0.0,150.0,Other reason(Specify),No,,Other crops
306,51008.0,East,Rwamagana,5.0,4117.96,Pure,1.0,Napia grass for fodder,4117.96,,,Before 01/09,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,1080.0,0.0,1080.0,Insufficient rainfall,No,,Other crops
307,51008.0,East,Rwamagana,7.0,16633.387,Pure,1.0,Maize,16633.387,,,Between 16-31/10,After February,Improved seeds,,,,,Kg,30.0,30.0,9000.0,Shops of improved seeds,0.0,750.0,750.0,Late sowing,No,,Maize
308,51008.0,East,Rwamagana,8.0,20753.607,Pure,1.0,Napia grass for fodder,20753.607,,,Before 01/09,between 16- 31/12 ,Traditional seeds,NA,,,0.0,,,,,,100.0,2520.0,2620.0,Insufficient rainfall,No,,Other crops
309,51008.0,East,Rwamagana,10.0,3667.3071,Pure,1.0,Napia grass for fodder,3667.3071,,,After 31/10,After February,Traditional seeds,NA,,,0.0,,,,,,0.0,720.0,720.0,Insufficient rainfall,No,,Other crops
310,51009.0,East,Rwamagana,1.0,124038.16,Pure,1.0,Maize,124038.16,,,Between 01-15/10,Between 01-28/02,Improved seeds,,,,,Kg,372.0,372.0,111690.0,RAB/NAEB/SECTOR,0.0,37200.0,37200.0,Insufficient rainfall,No,,Maize
311,51009.0,East,Rwamagana,2.0,802158.5,Pure,1.0,Maize,802158.5,,,Between 01-15/10,Between 01-28/02,Improved seeds,,,,,Kg,2406.0,2406.0,722070.0,RAB/NAEB/SECTOR,0.0,200576.0,200576.0,Insufficient rainfall,No,,Maize
312,51009.0,East,Rwamagana,4.0,106582.76,Pure,1.0,Maize,106582.76,,,Between 01-15/10,Between 01-28/02,Improved seeds,,,,,Kg,266.5,266.5,79950.0,RAB/NAEB/SECTOR,0.0,32000.0,32000.0,Insufficient rainfall,No,,Maize
313,51009.0,East,Rwamagana,5.0,39303.66,Mixed,2.0,Maize,39303.66,,,Between 01-15/10,Between 01-28/02,Improved seeds,,,,,Kg,98.0,98.0,29475.0,RAB/NAEB/SECTOR,0.0,12000.0,12000.0,Insufficient rainfall,No,,Maize
314,51009.0,East,Rwamagana,5.0,39303.66,Mixed,2.0,Dessert banana,1965.183,95.0,2.0,Not applicable,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,0.0,40.0,40.0,Diseases and pasts,No,,Dessert banana
315,51009.0,East,Rwamagana,6.0,47876.49,Pure,1.0,Dessert banana,47876.49,1296.0,37.0,Not applicable,Before 01/12,Improved seeds,,,,,NA,,,0.0,Other (Specify),0.0,40.0,40.0,Diseases and pasts,No,,Dessert banana
316,51009.0,East,Rwamagana,8.0,22744.992,Mixed,4.0,Cabbage,6823.4976,,,After 31/10,Between 01-28/02,Improved seeds,,,,,g,100.0,100.0,3000.0,Shops of improved seeds,1800.0,100.0,1900.0,Insufficient rainfall,No,,vegetables
317,51009.0,East,Rwamagana,8.0,22744.992,Mixed,4.0,Carrot,1137.2496,,,After 31/10,After February,Improved seeds,,,,,g,100.0,100.0,3000.0,Shops of improved seeds,0.0,200.0,200.0,Insufficient rainfall,No,,vegetables
318,51009.0,East,Rwamagana,8.0,22744.992,Mixed,4.0,Amaranth,11372.496,,,After 31/10,Before 01/12,Improved seeds,,,,,g,500.0,500.0,40000.0,Shops of improved seeds,2000.0,0.0,2000.0,Insufficient rainfall,No,,vegetables
319,51009.0,East,Rwamagana,8.0,22744.992,Mixed,4.0,Other seasonal vegetable,3411.7488,,,After 31/10,between 16- 31/01,Improved seeds,,,,,g,50.0,50.0,3000.0,Shops of improved seeds,2000.0,400.0,2400.0,Insufficient rainfall,No,,vegetables
320,51010.0,East,Rwamagana,1.0,88994.86,Pure,1.0,Napia grass for fodder,88994.86,,,Before 01/09,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,180600.0,30800.0,211400.0,Insufficient rainfall,No,,Other crops
321,51010.0,East,Rwamagana,3.0,18653.812,Pure,1.0,Napia grass for fodder,18653.812,,,Before 01/09,Between 01-28/02,Traditional seeds,NA,,,0.0,,,,,,0.0,29400.0,29400.0,Insufficient rainfall,No,,Other crops
322,51010.0,East,Rwamagana,9.0,60586.957,Pure,1.0,Napia grass for fodder,60586.957,,,Before 01/09,between 01-15/01,Traditional seeds,NA,,,0.0,,,,,,33600.0,9800.0,43400.0,Insufficient rainfall,No,,Other crops
323,51010.0,East,Rwamagana,12.0,15387.577,Mixed,2.0,Cooking banana,13079.44,433.0,50.0,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,1250.0,0.0,1250.0,Other reason(Specify),Yes,150.0,Cooking banana
324,51010.0,East,Rwamagana,12.0,15387.577,Mixed,2.0,Dessert banana,1846.5093,63.0,30.0,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,600.0,0.0,600.0,Other reason(Specify),Yes,180.0,Dessert banana
325,51010.0,East,Rwamagana,13.0,8491.265,Mixed,2.0,Cooking banana,7642.138,241.0,35.0,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,630.0,0.0,630.0,Insufficient rainfall,Yes,200.0,Cooking banana
326,51010.0,East,Rwamagana,13.0,8491.265,Mixed,2.0,Dessert banana,849.1264,32.0,18.0,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,180.0,0.0,180.0,Insufficient rainfall,Yes,250.0,Dessert banana
327,51010.0,East,Rwamagana,14.0,23279.492,Pure,1.0,Napia grass for fodder,23279.492,,,Before 01/09,between 01-15/01,Traditional seeds,NA,,,0.0,,,,,,9000.0,17500.0,26500.0,Insufficient rainfall,No,,Other crops
328,51012.0,East,Rwamagana,1.0,315.53366,Pure,1.0,Sweet potato,315.53366,,,After 31/10,After February,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,0.0,400.0,400.0,Good harvest as it was expected,No,,Sweet potato
329,51012.0,East,Rwamagana,2.0,118832.46,Pure,1.0,Napia grass for fodder,118832.46,,,Between 01-15/09,Between 01-28/02,Improved seeds,,,,,NA,,,0.0,Recognized seed multipliers/NGO,288000.0,1416000.0,1704000.0,Good harvest as it was expected,No,,Other crops
330,51012.0,East,Rwamagana,4.0,1743.2489,Pure,1.0,Cabbage,1394.5991,,,Between 16-31/10,Between 01-28/02,Improved seeds,,,,,g,125.0,125.0,12500.0,Recognized seed multipliers/NGO,0.0,10000.0,10000.0,Good harvest as it was expected,No,,vegetables
331,51012.0,East,Rwamagana,6.0,5245.491,Pure,1.0,Napia grass for fodder,5245.491,,,Between 01-15/10,between 01-15/01,Improved seeds,,,,,Kg,1500.0,0.0,0.0,Recognized seed multipliers/NGO,0.0,1560.0,1560.0,Good harvest as it was expected,No,,Other crops
332,51012.0,East,Rwamagana,7.0,2634.962,Pure,1.0,Sweet potato,2634.962,,,Not applicable,After February,Traditional seeds,NA,,,0.0,,,,,,0.0,7000.0,7000.0,Good harvest as it was expected,No,,Sweet potato
333,51012.0,East,Rwamagana,8.0,3362.0483,Mixed,3.0,Maize,353.8998,,,Between 16-31/10,After February,Improved seeds,,,,,Kg,24.0,24.0,96000.0,Recognized seed multipliers/NGO,0.0,50.0,50.0,Good harvest as it was expected,No,,Maize
334,51012.0,East,Rwamagana,8.0,3362.0483,Mixed,3.0,Irish potato,2477.2988,,,Before 01/09,between 01-15/01,Traditional seeds,Kg,35.0,35.0,7000.0,,,,,,400.0,0.0,400.0,Good harvest as it was expected,No,,Irish potato
335,51012.0,East,Rwamagana,8.0,3362.0483,Mixed,3.0,Cabbage,530.84973,,,Between 16-31/10,Between 01-28/02,Improved seeds,,,,,g,125.0,125.0,12500.0,Shops of improved seeds,0.0,19500.0,19500.0,Good harvest as it was expected,No,,vegetables
336,51012.0,East,Rwamagana,9.0,2810.7905,Pure,1.0,Sweet potato,2810.7905,,,After 31/10,After February,Traditional seeds,NA,,,0.0,,,,,,0.0,3544.0,3544.0,Good harvest as it was expected,No,,Sweet potato
337,51013.0,East,Rwamagana,2.0,64366.344,Pure,1.0,Napia grass for fodder,64366.344,,,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,115920.0,23184.0,139104.0,Insufficient rainfall,No,,Other crops
338,51013.0,East,Rwamagana,3.0,2213.153,Pure,1.0,Napia grass for fodder,2213.153,,,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,16200.0,5400.0,21600.0,Insufficient rainfall,No,,Other crops
339,51013.0,East,Rwamagana,5.0,724.9005,Pure,1.0,Napia grass for fodder,724.9005,,,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,800.0,200.0,1000.0,Insufficient rainfall,No,,Other crops
340,51013.0,East,Rwamagana,8.0,30259.137,Pure,1.0,Napia grass for fodder,30259.137,,,Not applicable,Before 01/12,Traditional seeds,NA,,,0.0,,,,,,57960.0,11592.0,69552.0,Insufficient rainfall,No,,Other crops
