,LSF_ID,Province,District,Plot No,Plot area(m^2),Organic fertilizer,organic fertilizer used (kg),inorganic fertilizer,inorganic fertilizer type,inorganic fertilizer used (kg),source inorganic fertilizer
855,52019.0,East,Nyagatare,6.0,9624.11349598,1,3360.0,1,Urea,200.0,Government(MINAGRI/RAB/NAEB/District
856,52020.0,East,Nyagatare,1.0,8590023.0,0,0.0,1,Urea,43431.0,Government & Market
857,52020.0,East,Nyagatare,1.0,8590023.0,0,0.0,1,NPK 17-17-17,86862.0,Government & Market
858,52021.0,East,Nyagatare,1.0,97330.4174356,1,8500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
859,52021.0,East,Nyagatare,1.0,97330.4174356,1,8500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
860,52021.0,East,Nyagatare,1.0,97330.4174356,1,8500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
861,53001.0,East,Gatsibo,2.0,2272.49164584,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
862,53001.0,East,Gatsibo,3.0,14144.8798063,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
863,53001.0,East,Gatsibo,5.0,36098.1461161,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
864,53001.0,East,Gatsibo,6.0,14553.7421608,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
865,53001.0,East,Gatsibo,7.0,2824.74063647,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
866,53001.0,East,Gatsibo,8.0,28294.7815012,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
867,53002.0,East,Gatsibo,1.0,99780.4693035,1,2000.0,1,DAP,127500.0,Government & Market
868,53002.0,East,Gatsibo,1.0,99780.4693035,1,2000.0,1,Urea,355500.0,Government & Market
869,53002.0,East,Gatsibo,2.0,5028.99283565,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
870,53003.0,East,Gatsibo,1.0,88055.9366877,1,3500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
871,53003.0,East,Gatsibo,1.0,88055.9366877,1,3500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
872,53003.0,East,Gatsibo,1.0,88055.9366877,1,3500.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
873,53003.0,East,Gatsibo,2.0,837.234817852,1,400.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
874,53003.0,East,Gatsibo,2.0,837.234817852,1,400.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
875,53003.0,East,Gatsibo,2.0,837.234817852,1,400.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
876,53003.0,East,Gatsibo,3.0,2387.28639305,1,750.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
877,53003.0,East,Gatsibo,3.0,2387.28639305,1,750.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
878,53003.0,East,Gatsibo,3.0,2387.28639305,1,750.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
879,53003.0,East,Gatsibo,8.0,18460.9706225,1,1800.0,1,Urea,204700.0,Government(MINAGRI/RAB/NAEB/District
880,53003.0,East,Gatsibo,8.0,18460.9706225,1,1800.0,1,NPK 17-17-17,249200.0,Government(MINAGRI/RAB/NAEB/District
881,53003.0,East,Gatsibo,9.0,4592.17324198,1,605.2,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
882,53003.0,East,Gatsibo,9.0,4592.17324198,1,605.2,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
883,53003.0,East,Gatsibo,9.0,4592.17324198,1,605.2,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
884,53003.0,East,Gatsibo,11.0,18203.0957142,1,2394.7,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
885,53003.0,East,Gatsibo,11.0,18203.0957142,1,2394.7,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
886,53003.0,East,Gatsibo,11.0,18203.0957142,1,2394.7,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
887,53004.0,East,Gatsibo,2.0,34293.0857461,1,1372.0,1,Urea,12565.0,Market
888,53004.0,East,Gatsibo,2.0,34293.0857461,1,1372.0,1,DAP,35793.0,Market
889,53004.0,East,Gatsibo,3.0,7544.56519565,1,3200.0,1,Urea,12780.0,Market
890,53004.0,East,Gatsibo,3.0,7544.56519565,1,3200.0,1,DAP,35670.0,Market
891,53004.0,East,Gatsibo,4.0,36541.6135722,1,1480.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
892,53004.0,East,Gatsibo,4.0,36541.6135722,1,1480.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
893,53004.0,East,Gatsibo,4.0,36541.6135722,1,1480.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
894,53004.0,East,Gatsibo,6.0,2976.32293814,1,1450.0,1,DAP,14350.0,Government(MINAGRI/RAB/NAEB/District
895,53004.0,East,Gatsibo,6.0,2976.32293814,1,1450.0,1,Urea,5076.5,Government(MINAGRI/RAB/NAEB/District
896,53004.0,East,Gatsibo,7.0,4607.12324525,1,2040.0,1,Urea,7810.0,Market
897,53004.0,East,Gatsibo,7.0,4607.12324525,1,2040.0,1,DAP,21935.0,Market
898,53004.0,East,Gatsibo,8.0,1302.3326703,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
899,53004.0,East,Gatsibo,9.0,1250.80363756,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
900,53004.0,East,Gatsibo,11.0,28715.4862664,1,1183.0,1,Urea,48812.0,Market
901,53004.0,East,Gatsibo,11.0,28715.4862664,1,1183.0,1,DAP,136940.0,Market
902,53004.0,East,Gatsibo,15.0,29230.5913719,1,1188.0,1,DAP,139400.0,Market
903,53004.0,East,Gatsibo,15.0,29230.5913719,1,1188.0,1,Urea,49700.0,Market
904,53004.0,East,Gatsibo,17.0,6153.22119723,1,2680.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
905,53004.0,East,Gatsibo,17.0,6153.22119723,1,2680.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
906,53004.0,East,Gatsibo,17.0,6153.22119723,1,2680.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
907,53004.0,East,Gatsibo,19.0,1012.78151594,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
908,53004.0,East,Gatsibo,21.0,11622.9151282,1,10000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
909,53004.0,East,Gatsibo,21.0,11622.9151282,1,10000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
910,53004.0,East,Gatsibo,21.0,11622.9151282,1,10000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
911,53004.0,East,Gatsibo,22.0,14169.4231129,1,2000.0,1,Urea,71.0,Market
912,53004.0,East,Gatsibo,22.0,14169.4231129,1,2000.0,1,DAP,71.0,Market
913,53004.0,East,Gatsibo,24.0,1175.84977529,1,200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
914,53004.0,East,Gatsibo,24.0,1175.84977529,1,200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
915,53004.0,East,Gatsibo,24.0,1175.84977529,1,200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
916,53004.0,East,Gatsibo,25.0,1674.43394699,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
917,53004.0,East,Gatsibo,26.0,595.846452926,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
918,53005.0,East,Gatsibo,1.0,15971.7833825,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
919,53005.0,East,Gatsibo,2.0,82913.4255524,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
920,53006.0,East,Gatsibo,2.0,3803.25149429,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
921,53006.0,East,Gatsibo,3.0,4239.3415742,1,750.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
922,53006.0,East,Gatsibo,3.0,4239.3415742,1,750.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
923,53006.0,East,Gatsibo,3.0,4239.3415742,1,750.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
924,53006.0,East,Gatsibo,4.0,21682.9003483,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
925,53006.0,East,Gatsibo,5.0,3914.7849888,1,350.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
926,53006.0,East,Gatsibo,5.0,3914.7849888,1,350.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
927,53006.0,East,Gatsibo,5.0,3914.7849888,1,350.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
928,53006.0,East,Gatsibo,6.0,2083.06684862,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
929,53006.0,East,Gatsibo,7.0,2583.93655986,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
930,53006.0,East,Gatsibo,8.0,16068.4041107,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
931,53007.0,East,Gatsibo,1.0,20445.8992885,1,3000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
932,53007.0,East,Gatsibo,1.0,20445.8992885,1,3000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
933,53007.0,East,Gatsibo,1.0,20445.8992885,1,3000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
934,53007.0,East,Gatsibo,2.0,130686.058034,1,6000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
935,53007.0,East,Gatsibo,2.0,130686.058034,1,6000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
936,53007.0,East,Gatsibo,2.0,130686.058034,1,6000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
937,53010.0,East,Gatsibo,2.0,24686.4217833,0,0.0,1,Urea,40000.0,Government & Market
938,53010.0,East,Gatsibo,2.0,24686.4217833,0,0.0,1,NPK 17-17-17,67500.0,Government & Market
939,53010.0,East,Gatsibo,6.0,3287.4514546,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
940,53010.0,East,Gatsibo,7.0,64178.8817485,1,5250.0,1,NPK 17-17-17,90000.0,Government & Market
941,53010.0,East,Gatsibo,7.0,64178.8817485,1,5250.0,1,Urea,140000.0,Government & Market
942,53010.0,East,Gatsibo,8.0,1740.79987541,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
943,53010.0,East,Gatsibo,10.0,5095.6315439,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
944,53010.0,East,Gatsibo,11.0,636.816121004,1,200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
945,53010.0,East,Gatsibo,11.0,636.816121004,1,200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
946,53010.0,East,Gatsibo,11.0,636.816121004,1,200.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
947,53010.0,East,Gatsibo,12.0,23457.9166966,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
948,53010.0,East,Gatsibo,13.0,3025.41202988,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
949,53011.0,East,Gatsibo,2.0,719.889705932,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
950,53011.0,East,Gatsibo,7.0,27551.1041617,1,4000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
951,53011.0,East,Gatsibo,7.0,27551.1041617,1,4000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
952,53011.0,East,Gatsibo,7.0,27551.1041617,1,4000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
953,53011.0,East,Gatsibo,8.0,19447.4578269,1,2437.0,1,Urea,39375.0,Government(MINAGRI/RAB/NAEB/District
954,53011.0,East,Gatsibo,9.0,99937.7737352,1,1256.0,1,DAP,22550.0,Government(MINAGRI/RAB/NAEB/District
955,53011.0,East,Gatsibo,9.0,99937.7737352,1,1256.0,1,Urea,202500.0,Government(MINAGRI/RAB/NAEB/District
956,53012.0,East,Gatsibo,2.0,10780.3876248,1,4000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
957,53012.0,East,Gatsibo,2.0,10780.3876248,1,4000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
958,53012.0,East,Gatsibo,2.0,10780.3876248,1,4000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
959,53012.0,East,Gatsibo,4.0,10060.2370776,1,5000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
960,53012.0,East,Gatsibo,4.0,10060.2370776,1,5000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
961,53012.0,East,Gatsibo,4.0,10060.2370776,1,5000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
962,53012.0,East,Gatsibo,5.0,7189.68220501,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
963,53012.0,East,Gatsibo,6.0,3899.37375145,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
964,53012.0,East,Gatsibo,7.0,82602.4378595,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
965,53012.0,East,Gatsibo,8.0,8669.84946054,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
966,53012.0,East,Gatsibo,10.0,50624.7353901,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
967,53013.0,East,Gatsibo,1.0,319552.0625,1,4700.0,1,DAP,192700.0,Government(MINAGRI/RAB/NAEB/District
968,53013.0,East,Gatsibo,1.0,319552.0625,1,4700.0,1,Urea,274950.0,Government(MINAGRI/RAB/NAEB/District
969,53013.0,East,Gatsibo,2.0,19752.2937104,1,1980.0,1,DAP,81180.0,Government(MINAGRI/RAB/NAEB/District
970,53013.0,East,Gatsibo,2.0,19752.2937104,1,1980.0,1,Urea,115830.0,Government(MINAGRI/RAB/NAEB/District
971,53013.0,East,Gatsibo,10.0,64961.1579242,1,6500.0,1,DAP,266500.0,Government(MINAGRI/RAB/NAEB/District
972,53013.0,East,Gatsibo,10.0,64961.1579242,1,6500.0,1,Urea,380250.0,Government(MINAGRI/RAB/NAEB/District
973,53015.0,East,Gatsibo,1.0,511144.940768,0,0.0,1,DAP,1047960.0,Government & Market
974,53015.0,East,Gatsibo,1.0,511144.940768,0,0.0,1,Urea,805140.0,Government & Market
975,53015.0,East,Gatsibo,2.0,282827.849058,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
976,53015.0,East,Gatsibo,5.0,228094.840734,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
977,53015.0,East,Gatsibo,6.0,501198.038406,0,0.0,1,Urea,789550.0,Government & Market
978,53015.0,East,Gatsibo,6.0,501198.038406,0,0.0,1,DAP,1027665.0,Government & Market
979,53015.0,East,Gatsibo,7.0,296505.739638,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
980,53015.0,East,Gatsibo,8.0,321971.566741,0,0.0,1,Urea,507150.0,Government & Market
981,53015.0,East,Gatsibo,8.0,321971.566741,0,0.0,1,DAP,660100.0,Government & Market
982,53015.0,East,Gatsibo,9.0,959336.120155,0,0.0,1,Urea,1666980.0,Government & Market
983,53015.0,East,Gatsibo,9.0,959336.120155,0,0.0,1,DAP,2169720.0,Government & Market
984,53015.0,East,Gatsibo,10.0,518342.041225,0,0.0,1,Urea,974925.0,Government & Market
985,53015.0,East,Gatsibo,10.0,518342.041225,0,0.0,1,DAP,1268950.0,Government & Market
986,53015.0,East,Gatsibo,11.0,9855.12566311,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
987,53015.0,East,Gatsibo,12.0,207006.9241,0,0.0,1,Urea,326025.0,Government & Market
988,53015.0,East,Gatsibo,12.0,207006.9241,0,0.0,1,DAP,424350.0,Government & Market
989,53015.0,East,Gatsibo,13.0,102718.233715,0,0.0,1,DAP,211150.0,Government & Market
990,53015.0,East,Gatsibo,13.0,102718.233715,0,0.0,1,Urea,161595.0,Government & Market
991,53015.0,East,Gatsibo,14.0,114460.288142,0,0.0,1,DAP,234520.0,Government & Market
992,53015.0,East,Gatsibo,14.0,114460.288142,0,0.0,1,Urea,180180.0,Government & Market
993,53016.0,East,Gatsibo,1.0,9933827.0,0,0.0,1,DAP,38250.0,Government & Market
994,53016.0,East,Gatsibo,1.0,9933827.0,0,0.0,1,Urea,140250.0,Government & Market
995,53016.0,East,Gatsibo,1.0,9933827.0,0,0.0,1,NPK 17-17-17,43500.0,Government & Market
996,53017.0,East,Gatsibo,2.0,66070.9940276,0,0.0,1,DAP,640.0,Government & Market
997,53017.0,East,Gatsibo,4.0,321323.45288,0,0.0,1,DAP,3110.0,Government & Market
998,53018.0,East,Gatsibo,1.0,4157249.5,0,0.0,1,Urea,27713.0,Government & Market
999,53018.0,East,Gatsibo,1.0,4157249.5,0,0.0,1,NPK 17-17-17,48000.0,Government & Market
1000,53019.0,East,Gatsibo,2.0,119206.953463,1,37500.0,1,DAP,225000.0,Government & Market
1001,53019.0,East,Gatsibo,2.0,119206.953463,1,37500.0,1,Urea,180000.0,Government & Market
1002,53019.0,East,Gatsibo,3.0,2810.66087328,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1003,53019.0,East,Gatsibo,5.0,86122.8899354,1,32000.0,1,Urea,144000.0,Government(MINAGRI/RAB/NAEB/District
1004,53019.0,East,Gatsibo,5.0,86122.8899354,1,32000.0,1,DAP,157500.0,Government(MINAGRI/RAB/NAEB/District
1005,53019.0,East,Gatsibo,6.0,715.472500368,1,900.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1006,53019.0,East,Gatsibo,6.0,715.472500368,1,900.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1007,53019.0,East,Gatsibo,6.0,715.472500368,1,900.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1008,53019.0,East,Gatsibo,7.0,831.698542149,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1009,53019.0,East,Gatsibo,8.0,82664.5528143,1,20000.0,1,DAP,148500.0,Government(MINAGRI/RAB/NAEB/District
1010,53019.0,East,Gatsibo,8.0,82664.5528143,1,20000.0,1,Urea,118800.0,Government(MINAGRI/RAB/NAEB/District
1011,54002.0,East,Kayonza,2.0,45818.8194925,1,15000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1012,54002.0,East,Kayonza,2.0,45818.8194925,1,15000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1013,54002.0,East,Kayonza,2.0,45818.8194925,1,15000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1014,54002.0,East,Kayonza,3.0,1426.1864667,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1015,54002.0,East,Kayonza,5.0,4336.99145404,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1016,54002.0,East,Kayonza,5.0,4336.99145404,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1017,54002.0,East,Kayonza,5.0,4336.99145404,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1018,54003.0,East,Kayonza,2.0,140206.317062,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1019,54003.0,East,Kayonza,3.0,171284.465942,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1020,54003.0,East,Kayonza,4.0,62850.8741389,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1021,54003.0,East,Kayonza,5.0,220575.69358,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1022,54003.0,East,Kayonza,6.0,47109.2484055,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1023,54003.0,East,Kayonza,7.0,42765.9157009,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1024,54003.0,East,Kayonza,8.0,33956.766083,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1025,54003.0,East,Kayonza,9.0,36615.3709286,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1026,54003.0,East,Kayonza,10.0,22237.7010059,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1027,54003.0,East,Kayonza,11.0,11158.3894296,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1028,54003.0,East,Kayonza,12.0,4172.91203975,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1029,54003.0,East,Kayonza,13.0,29836.6079361,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1030,54003.0,East,Kayonza,14.0,2784.95627549,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1031,54003.0,East,Kayonza,15.0,14840.3925209,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1032,54003.0,East,Kayonza,16.0,38564.0266839,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1033,54003.0,East,Kayonza,17.0,86888.9116958,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1034,54003.0,East,Kayonza,18.0,90028.1516377,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1035,54003.0,East,Kayonza,19.0,8320.15251753,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1036,54003.0,East,Kayonza,20.0,12431.6557316,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1037,54003.0,East,Kayonza,21.0,21491.9611149,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1038,54003.0,East,Kayonza,22.0,69166.1170385,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1039,54003.0,East,Kayonza,23.0,34511.8001337,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1040,54003.0,East,Kayonza,24.0,9076.00858261,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1041,54003.0,East,Kayonza,25.0,23371.5097898,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1042,54003.0,East,Kayonza,26.0,11147.4811047,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1043,54004.0,East,Kayonza,2.0,34002.3373672,1,3100.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1044,54004.0,East,Kayonza,2.0,34002.3373672,1,3100.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1045,54004.0,East,Kayonza,2.0,34002.3373672,1,3100.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1046,54004.0,East,Kayonza,3.0,21257.4794168,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1047,54004.0,East,Kayonza,5.0,4363.314793,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1048,54004.0,East,Kayonza,5.0,4363.314793,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1049,54004.0,East,Kayonza,5.0,4363.314793,1,1000.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1050,54004.0,East,Kayonza,6.0,60044.3888116,1,6000.0,1,NPK 17-17-17,150.0,Market
1051,54005.0,East,Kayonza,2.0,277271.703964,0,0.0,1,Urea,8875.0,Other place (Specify)
1052,54005.0,East,Kayonza,2.0,277271.703964,0,0.0,1,NPK 17-17-17,26000.0,Other place (Specify)
1053,54005.0,East,Kayonza,3.0,273462.936958,0,0.0,1,Urea,1846000.0,Other place (Specify)
1054,54005.0,East,Kayonza,3.0,273462.936958,0,0.0,1,NPK 17-17-17,2704000.0,Other place (Specify)
1055,54005.0,East,Kayonza,4.0,280239.363526,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1056,54005.0,East,Kayonza,5.0,133909.415454,0,0.0,1,NPK 17-17-17,1040000.0,Other place (Specify)
1057,54005.0,East,Kayonza,5.0,133909.415454,0,0.0,1,Urea,355000.0,Other place (Specify)
1058,54005.0,East,Kayonza,7.0,266198.254211,0,0.0,1,NPK 17-17-17,2704000.0,Other place (Specify)
1059,54005.0,East,Kayonza,7.0,266198.254211,0,0.0,1,Other inorganic fertilizer (to specify),2548000.0,Other place (Specify)
1060,54005.0,East,Kayonza,8.0,274429.048373,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1061,54005.0,East,Kayonza,13.0,267948.489682,0,0.0,1,Other inorganic fertilizer (to specify),2548000.0,Other place (Specify)
1062,54005.0,East,Kayonza,13.0,267948.489682,0,0.0,1,NPK 17-17-17,2704000.0,Other place (Specify)
1063,54005.0,East,Kayonza,14.0,286016.244897,0,0.0,0,N/Ainorganic fertilizer type,0.0,N/Asource inorganic fertilizer
1064,54005.0,East,Kayonza,15.0,565299.349995,0,0.0,1,NPK 17-17-17,2215200.0,Other place (Specify)
1065,54006.0,East,Kayonza,5.0,2576.68568584,1,230.0,1,NPK 17-17-17,2800.0,Market
1066,54006.0,East,Kayonza,8.0,269045.543318,1,23770.0,1,NPK 17-17-17,277200.0,Market
1067,54007.0,East,Kayonza,1.0,64006.3618889,0,0.0,1,DAP,1340.0,Government(MINAGRI/RAB/NAEB/District
1068,54007.0,East,Kayonza,3.0,303097.118202,0,0.0,1,DAP,3031.0,Government(MINAGRI/RAB/NAEB/District
1069,54007.0,East,Kayonza,4.0,148299.927072,0,0.0,1,NPK 20-10-10,1483.0,Government(MINAGRI/RAB/NAEB/District
1070,54007.0,East,Kayonza,5.0,184069.224031,0,0.0,1,NPK 20-10-10,1841.0,Government(MINAGRI/RAB/NAEB/District
1071,54007.0,East,Kayonza,6.0,101793.98441800001,0,0.0,1,DAP,1227.0,Government(MINAGRI/RAB/NAEB/District
